Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M25/5240L,04/01/2023 00:00:00,21:44:00,86,26,2,0,0,,,,,,,,,,,,,,,57,28
M25/5240L,04/01/2023 00:00:00,21:59:00,87,32,2,3,2,,,,,,,,,,,,,,,57,39
M25/5240L,04/01/2023 00:00:00,22:14:00,88,16,1,1,3,,,,,,,,,,,,,,,55,21
M25/5240L,04/01/2023 00:00:00,22:29:00,89,17,4,3,3,,,,,,,,,,,,,,,58,27
M25/5240L,04/01/2023 00:00:00,22:44:00,90,27,3,2,2,,,,,,,,,,,,,,,55,34
M25/5240L,04/01/2023 00:00:00,22:59:00,91,24,5,0,1,,,,,,,,,,,,,,,56,30
M25/5240L,04/01/2023 00:00:00,23:14:00,92,21,2,3,3,,,,,,,,,,,,,,,59,29
M25/5240L,04/01/2023 00:00:00,23:29:00,93,12,2,3,3,,,,,,,,,,,,,,,56,20
M25/5240L,04/01/2023 00:00:00,23:44:00,94,12,1,6,1,,,,,,,,,,,,,,,58,20
M25/5240L,04/01/2023 00:00:00,23:59:00,95,18,1,2,7,,,,,,,,,,,,,,,56,28
M25/5240L,05/01/2023 00:00:00,00:14:00,0,7,1,0,0,,,,,,,,,,,,,,,55,8
M25/5240L,05/01/2023 00:00:00,00:29:00,1,6,0,1,0,,,,,,,,,,,,,,,57,7
M25/5240L,05/01/2023 00:00:00,00:44:00,2,10,4,0,2,,,,,,,,,,,,,,,57,16
M25/5240L,05/01/2023 00:00:00,00:59:00,3,9,3,1,2,,,,,,,,,,,,,,,61,15
M25/5240L,05/01/2023 00:00:00,01:14:00,4,8,3,1,1,,,,,,,,,,,,,,,58,13
M25/5240L,05/01/2023 00:00:00,01:29:00,5,7,2,0,3,,,,,,,,,,,,,,,57,12
M25/5240L,05/01/2023 00:00:00,01:44:00,6,3,1,2,4,,,,,,,,,,,,,,,58,10
M25/5240L,05/01/2023 00:00:00,01:59:00,7,9,1,2,1,,,,,,,,,,,,,,,60,13
M25/5240L,05/01/2023 00:00:00,02:14:00,8,4,0,0,2,,,,,,,,,,,,,,,54,6
M25/5240L,05/01/2023 00:00:00,02:29:00,9,3,0,0,1,,,,,,,,,,,,,,,45,4
M25/5240L,05/01/2023 00:00:00,02:44:00,10,4,0,1,2,,,,,,,,,,,,,,,55,7
M25/5240L,05/01/2023 00:00:00,02:59:00,11,3,0,0,0,,,,,,,,,,,,,,,52,3
M25/5240L,05/01/2023 00:00:00,03:14:00,12,3,2,0,1,,,,,,,,,,,,,,,58,6
M25/5240L,05/01/2023 00:00:00,03:29:00,13,1,0,0,0,,,,,,,,,,,,,,,58,1
M25/5240L,05/01/2023 00:00:00,03:44:00,14,2,0,0,0,,,,,,,,,,,,,,,63,2
M25/5240L,05/01/2023 00:00:00,03:59:00,15,6,1,0,0,,,,,,,,,,,,,,,70,7
M25/5240L,05/01/2023 00:00:00,04:14:00,16,7,0,1,2,,,,,,,,,,,,,,,57,10
M25/5240L,05/01/2023 00:00:00,04:29:00,17,2,2,0,2,,,,,,,,,,,,,,,58,6
M25/5240L,05/01/2023 00:00:00,04:44:00,18,7,0,0,1,,,,,,,,,,,,,,,58,8
M25/5240L,05/01/2023 00:00:00,04:59:00,19,5,1,0,3,,,,,,,,,,,,,,,57,9
M25/5240L,05/01/2023 00:00:00,05:14:00,20,5,0,2,2,,,,,,,,,,,,,,,62,9
M25/5240L,05/01/2023 00:00:00,05:29:00,21,14,6,3,0,,,,,,,,,,,,,,,61,23
M25/5240L,05/01/2023 00:00:00,05:44:00,22,13,2,0,4,,,,,,,,,,,,,,,57,19
M25/5240L,05/01/2023 00:00:00,05:59:00,23,31,11,5,5,,,,,,,,,,,,,,,59,52
M25/5240L,05/01/2023 00:00:00,06:14:00,24,44,11,12,6,,,,,,,,,,,,,,,57,73
M25/5240L,05/01/2023 00:00:00,06:29:00,25,68,14,16,6,,,,,,,,,,,,,,,58,104
M25/5240L,05/01/2023 00:00:00,06:44:00,26,80,22,13,3,,,,,,,,,,,,,,,56,118
M25/5240L,05/01/2023 00:00:00,06:59:00,27,77,19,23,8,,,,,,,,,,,,,,,54,127
M25/5240L,05/01/2023 00:00:00,07:14:00,28,81,23,21,2,,,,,,,,,,,,,,,52,127
M25/5240L,05/01/2023 00:00:00,07:29:00,29,84,35,19,3,,,,,,,,,,,,,,,54,141
M25/5240L,05/01/2023 00:00:00,07:44:00,30,118,32,28,11,,,,,,,,,,,,,,,32,189
M25/5240L,05/01/2023 00:00:00,07:59:00,31,100,19,27,18,,,,,,,,,,,,,,,8,164
M25/5240L,05/01/2023 00:00:00,08:14:00,32,109,16,22,11,,,,,,,,,,,,,,,8,158
M25/5240L,05/01/2023 00:00:00,08:29:00,33,102,21,24,12,,,,,,,,,,,,,,,21,159
M25/5240L,05/01/2023 00:00:00,08:44:00,34,112,30,28,3,,,,,,,,,,,,,,,56,173
M25/5240L,05/01/2023 00:00:00,08:59:00,35,104,25,19,10,,,,,,,,,,,,,,,55,158
M25/5240L,05/01/2023 00:00:00,09:14:00,36,107,32,26,7,,,,,,,,,,,,,,,55,172
M25/5240L,05/01/2023 00:00:00,09:29:00,37,82,20,20,7,,,,,,,,,,,,,,,55,129
M25/5240L,05/01/2023 00:00:00,09:44:00,38,75,18,22,11,,,,,,,,,,,,,,,54,126
M25/5240L,05/01/2023 00:00:00,09:59:00,39,72,17,26,8,,,,,,,,,,,,,,,56,123
M25/5240L,05/01/2023 00:00:00,10:14:00,40,59,21,14,5,,,,,,,,,,,,,,,57,99
M25/5240L,05/01/2023 00:00:00,10:29:00,41,51,14,10,4,,,,,,,,,,,,,,,56,79
M25/5240L,05/01/2023 00:00:00,10:44:00,42,69,15,14,13,,,,,,,,,,,,,,,54,111
M25/5240L,05/01/2023 00:00:00,10:59:00,43,46,8,12,6,,,,,,,,,,,,,,,56,72
M25/5240L,05/01/2023 00:00:00,11:14:00,44,70,10,9,3,,,,,,,,,,,,,,,57,92
M25/5240L,05/01/2023 00:00:00,11:29:00,45,55,23,15,3,,,,,,,,,,,,,,,57,96
M25/5240L,05/01/2023 00:00:00,11:44:00,46,54,20,16,3,,,,,,,,,,,,,,,56,93
M25/5240L,05/01/2023 00:00:00,11:59:00,47,61,16,10,3,,,,,,,,,,,,,,,56,90
M25/5240L,05/01/2023 00:00:00,12:14:00,48,78,19,17,5,,,,,,,,,,,,,,,56,119
M25/5240L,05/01/2023 00:00:00,12:29:00,49,56,15,9,4,,,,,,,,,,,,,,,55,84
M25/5240L,05/01/2023 00:00:00,12:44:00,50,76,22,15,6,,,,,,,,,,,,,,,54,119
M25/5240L,05/01/2023 00:00:00,12:59:00,51,81,15,15,7,,,,,,,,,,,,,,,56,118
M25/5240L,05/01/2023 00:00:00,13:14:00,52,66,11,14,7,,,,,,,,,,,,,,,56,98
M25/5240L,05/01/2023 00:00:00,13:29:00,53,70,16,15,8,,,,,,,,,,,,,,,53,109
M25/5240L,05/01/2023 00:00:00,13:44:00,54,69,11,16,3,,,,,,,,,,,,,,,57,99
M25/5240L,05/01/2023 00:00:00,13:59:00,55,89,15,19,7,,,,,,,,,,,,,,,54,130
M25/5240L,05/01/2023 00:00:00,14:14:00,56,88,12,10,4,,,,,,,,,,,,,,,53,114
M25/5240L,05/01/2023 00:00:00,14:29:00,57,81,23,15,2,,,,,,,,,,,,,,,57,121
M25/5240L,05/01/2023 00:00:00,14:44:00,58,81,14,23,4,,,,,,,,,,,,,,,55,122
M25/5240L,05/01/2023 00:00:00,14:59:00,59,73,13,12,7,,,,,,,,,,,,,,,54,105
M25/5240L,05/01/2023 00:00:00,15:14:00,60,80,11,14,1,,,,,,,,,,,,,,,54,106
M25/5240L,05/01/2023 00:00:00,15:29:00,61,70,13,6,0,,,,,,,,,,,,,,,56,89
M25/5240L,05/01/2023 00:00:00,15:44:00,62,86,20,18,3,,,,,,,,,,,,,,,54,127
M25/5240L,05/01/2023 00:00:00,15:59:00,63,116,19,21,1,,,,,,,,,,,,,,,53,157
M25/5240L,05/01/2023 00:00:00,16:14:00,64,114,28,16,6,,,,,,,,,,,,,,,51,164
M25/5240L,05/01/2023 00:00:00,16:29:00,65,128,21,14,6,,,,,,,,,,,,,,,45,169
M25/5240L,05/01/2023 00:00:00,16:44:00,66,114,26,10,5,,,,,,,,,,,,,,,42,155
M25/5240L,05/01/2023 00:00:00,16:59:00,67,167,18,13,9,,,,,,,,,,,,,,,40,207
M25/5240L,05/01/2023 00:00:00,17:14:00,68,145,26,11,8,,,,,,,,,,,,,,,44,190
M25/5240L,05/01/2023 00:00:00,17:29:00,69,163,15,6,0,,,,,,,,,,,,,,,49,184
M25/5240L,05/01/2023 00:00:00,17:44:00,70,147,14,13,3,,,,,,,,,,,,,,,44,177
M25/5240L,05/01/2023 00:00:00,17:59:00,71,134,19,5,4,,,,,,,,,,,,,,,48,162
M25/5240L,05/01/2023 00:00:00,18:14:00,72,106,12,4,4,,,,,,,,,,,,,,,55,126
M25/5240L,05/01/2023 00:00:00,18:29:00,73,120,15,1,6,,,,,,,,,,,,,,,53,142
M25/5240L,05/01/2023 00:00:00,18:44:00,74,93,9,6,5,,,,,,,,,,,,,,,55,113
M25/5240L,05/01/2023 00:00:00,18:59:00,75,103,12,6,5,,,,,,,,,,,,,,,53,126
M25/5240L,05/01/2023 00:00:00,19:14:00,76,64,9,4,2,,,,,,,,,,,,,,,54,79
M25/5240L,05/01/2023 00:00:00,19:29:00,77,61,5,4,3,,,,,,,,,,,,,,,54,73
M25/5240L,05/01/2023 00:00:00,19:44:00,78,37,9,2,1,,,,,,,,,,,,,,,56,49
M25/5240L,05/01/2023 00:00:00,19:59:00,79,21,5,4,2,,,,,,,,,,,,,,,55,32
M25/5240L,05/01/2023 00:00:00,20:14:00,80,32,8,3,2,,,,,,,,,,,,,,,58,45
M25/5240L,05/01/2023 00:00:00,20:29:00,81,46,10,2,1,,,,,,,,,,,,,,,55,59
M25/5240L,05/01/2023 00:00:00,20:44:00,82,34,9,3,3,,,,,,,,,,,,,,,57,49
M25/5240L,05/01/2023 00:00:00,20:59:00,83,38,7,3,1,,,,,,,,,,,,,,,56,49
M25/5240L,05/01/2023 00:00:00,21:14:00,84,30,3,2,1,,,,,,,,,,,,,,,50,36
M25/5240L,05/01/2023 00:00:00,21:29:00,85,25,3,0,1,,,,,,,,,,,,,,,56,29
M25/5240L,05/01/2023 00:00:00,21:44:00,86,34,2,2,2,,,,,,,,,,,,,,,56,40
M25/5240L,05/01/2023 00:00:00,21:59:00,87,28,4,0,1,,,,,,,,,,,,,,,55,33
M25/5240L,05/01/2023 00:00:00,22:14:00,88,29,0,2,2,,,,,,,,,,,,,,,56,33
M25/5240L,05/01/2023 00:00:00,22:29:00,89,23,5,1,1,,,,,,,,,,,,,,,62,30
M25/5240L,05/01/2023 00:00:00,22:44:00,90,25,4,2,0,,,,,,,,,,,,,,,57,31
M25/5240L,05/01/2023 00:00:00,22:59:00,91,17,1,3,0,,,,,,,,,,,,,,,49,21
M25/5240L,05/01/2023 00:00:00,23:14:00,92,10,2,3,1,,,,,,,,,,,,,,,51,16
M25/5240L,05/01/2023 00:00:00,23:29:00,93,15,0,2,2,,,,,,,,,,,,,,,53,19
M25/5240L,05/01/2023 00:00:00,23:44:00,94,12,0,0,3,,,,,,,,,,,,,,,55,15
M25/5240L,05/01/2023 00:00:00,23:59:00,95,8,2,0,2,,,,,,,,,,,,,,,58,12
M25/5240L,06/01/2023 00:00:00,00:14:00,0,8,1,1,1,,,,,,,,,,,,,,,58,11
M25/5240L,06/01/2023 00:00:00,00:29:00,1,10,1,0,1,,,,,,,,,,,,,,,59,12
M25/5240L,06/01/2023 00:00:00,00:44:00,2,6,3,0,1,,,,,,,,,,,,,,,61,10
M25/5240L,06/01/2023 00:00:00,00:59:00,3,7,3,0,0,,,,,,,,,,,,,,,61,10
M25/5240L,06/01/2023 00:00:00,01:14:00,4,8,0,0,0,,,,,,,,,,,,,,,59,8
M25/5240L,06/01/2023 00:00:00,01:29:00,5,4,1,1,1,,,,,,,,,,,,,,,55,7
M25/5240L,06/01/2023 00:00:00,01:44:00,6,4,0,0,2,,,,,,,,,,,,,,,50,6
M25/5240L,06/01/2023 00:00:00,01:59:00,7,3,0,2,3,,,,,,,,,,,,,,,47,8
M25/5240L,06/01/2023 00:00:00,02:14:00,8,4,1,0,0,,,,,,,,,,,,,,,51,5
M25/5240L,06/01/2023 00:00:00,02:29:00,9,6,0,0,1,,,,,,,,,,,,,,,60,7
M25/5240L,06/01/2023 00:00:00,02:44:00,10,6,0,0,1,,,,,,,,,,,,,,,56,7
M25/5240L,06/01/2023 00:00:00,02:59:00,11,3,0,2,1,,,,,,,,,,,,,,,52,6
M25/5240L,06/01/2023 00:00:00,03:14:00,12,3,0,0,0,,,,,,,,,,,,,,,59,3
M25/5240L,06/01/2023 00:00:00,03:29:00,13,4,0,1,1,,,,,,,,,,,,,,,57,6
M25/5240L,06/01/2023 00:00:00,03:44:00,14,1,0,0,3,,,,,,,,,,,,,,,50,4
M25/5240L,06/01/2023 00:00:00,03:59:00,15,2,0,1,3,,,,,,,,,,,,,,,53,6
M25/5240L,06/01/2023 00:00:00,04:14:00,16,7,0,1,0,,,,,,,,,,,,,,,56,8
M25/5240L,06/01/2023 00:00:00,04:29:00,17,5,0,0,1,,,,,,,,,,,,,,,49,6
M25/5240L,06/01/2023 00:00:00,04:44:00,18,3,1,2,1,,,,,,,,,,,,,,,55,7
M25/5240L,06/01/2023 00:00:00,04:59:00,19,10,1,1,2,,,,,,,,,,,,,,,53,14
M25/5240L,06/01/2023 00:00:00,05:14:00,20,12,2,1,0,,,,,,,,,,,,,,,59,15
M25/5240L,06/01/2023 00:00:00,05:29:00,21,13,3,0,6,,,,,,,,,,,,,,,61,22
M25/5240L,06/01/2023 00:00:00,05:44:00,22,20,7,4,2,,,,,,,,,,,,,,,59,33
M25/5240L,06/01/2023 00:00:00,05:59:00,23,35,8,3,6,,,,,,,,,,,,,,,58,52
M25/5240L,06/01/2023 00:00:00,06:14:00,24,39,11,7,5,,,,,,,,,,,,,,,57,62
M25/5240L,06/01/2023 00:00:00,06:29:00,25,61,10,16,3,,,,,,,,,,,,,,,55,90
M25/5240L,06/01/2023 00:00:00,06:44:00,26,79,23,12,5,,,,,,,,,,,,,,,56,119
M25/5240L,06/01/2023 00:00:00,06:59:00,27,73,20,20,8,,,,,,,,,,,,,,,54,121
M25/5240L,06/01/2023 00:00:00,07:14:00,28,79,18,17,8,,,,,,,,,,,,,,,54,122
M25/5240L,06/01/2023 00:00:00,07:29:00,29,74,26,12,4,,,,,,,,,,,,,,,54,116
M25/5240L,06/01/2023 00:00:00,07:44:00,30,108,36,23,2,,,,,,,,,,,,,,,51,169
M25/5240L,06/01/2023 00:00:00,07:59:00,31,85,29,15,5,,,,,,,,,,,,,,,56,134
M25/5240L,06/01/2023 00:00:00,08:14:00,32,107,34,22,9,,,,,,,,,,,,,,,50,172
M25/5240L,06/01/2023 00:00:00,08:29:00,33,110,28,28,10,,,,,,,,,,,,,,,51,176
M25/5240L,06/01/2023 00:00:00,08:44:00,34,129,28,26,10,,,,,,,,,,,,,,,52,193
M25/5240L,06/01/2023 00:00:00,08:59:00,35,85,18,17,8,,,,,,,,,,,,,,,54,128
M25/5240L,06/01/2023 00:00:00,09:14:00,36,73,27,18,9,,,,,,,,,,,,,,,54,127
M25/5240L,06/01/2023 00:00:00,09:29:00,37,72,23,18,4,,,,,,,,,,,,,,,54,117
M25/5240L,06/01/2023 00:00:00,09:44:00,38,56,23,21,2,,,,,,,,,,,,,,,58,102
M25/5240L,06/01/2023 00:00:00,09:59:00,39,62,21,14,6,,,,,,,,,,,,,,,57,103
M25/5240L,06/01/2023 00:00:00,10:14:00,40,63,12,11,6,,,,,,,,,,,,,,,55,92
M25/5240L,06/01/2023 00:00:00,10:29:00,41,67,13,13,5,,,,,,,,,,,,,,,53,98
M25/5240L,06/01/2023 00:00:00,10:44:00,42,55,11,11,9,,,,,,,,,,,,,,,54,86
M25/5240L,06/01/2023 00:00:00,10:59:00,43,52,15,17,12,,,,,,,,,,,,,,,53,96
M25/5240L,06/01/2023 00:00:00,11:14:00,44,57,9,13,11,,,,,,,,,,,,,,,54,90
M25/5240L,06/01/2023 00:00:00,11:29:00,45,81,19,17,5,,,,,,,,,,,,,,,55,122
M25/5240L,06/01/2023 00:00:00,11:44:00,46,64,13,7,2,,,,,,,,,,,,,,,54,86
M25/5240L,06/01/2023 00:00:00,11:59:00,47,64,17,12,6,,,,,,,,,,,,,,,56,99
M25/5240L,06/01/2023 00:00:00,12:14:00,48,74,18,13,2,,,,,,,,,,,,,,,58,107
M25/5240L,06/01/2023 00:00:00,12:29:00,49,69,14,17,4,,,,,,,,,,,,,,,54,104
M25/5240L,06/01/2023 00:00:00,12:44:00,50,88,9,14,4,,,,,,,,,,,,,,,55,115
M25/5240L,06/01/2023 00:00:00,12:59:00,51,85,9,19,11,,,,,,,,,,,,,,,53,124
M25/5240L,06/01/2023 00:00:00,13:14:00,52,68,13,14,3,,,,,,,,,,,,,,,57,98
M25/5240L,06/01/2023 00:00:00,13:29:00,53,95,13,13,3,,,,,,,,,,,,,,,57,124
M25/5240L,06/01/2023 00:00:00,13:44:00,54,86,13,12,5,,,,,,,,,,,,,,,54,116
M25/5240L,06/01/2023 00:00:00,13:59:00,55,88,20,15,9,,,,,,,,,,,,,,,55,132
M25/5240L,06/01/2023 00:00:00,14:14:00,56,74,21,12,4,,,,,,,,,,,,,,,56,111
M25/5240L,06/01/2023 00:00:00,14:29:00,57,76,9,11,3,,,,,,,,,,,,,,,56,99
M25/5240L,06/01/2023 00:00:00,14:44:00,58,115,17,20,3,,,,,,,,,,,,,,,55,155
M25/5240L,06/01/2023 00:00:00,14:59:00,59,77,13,11,2,,,,,,,,,,,,,,,56,103
M25/5240L,06/01/2023 00:00:00,15:14:00,60,98,10,14,8,,,,,,,,,,,,,,,54,130
M25/5240L,06/01/2023 00:00:00,15:29:00,61,102,13,4,4,,,,,,,,,,,,,,,54,123
M25/5240L,06/01/2023 00:00:00,15:44:00,62,113,20,18,3,,,,,,,,,,,,,,,54,154
M25/5240L,06/01/2023 00:00:00,15:59:00,63,113,15,16,3,,,,,,,,,,,,,,,54,147
M25/5240L,06/01/2023 00:00:00,16:14:00,64,112,19,11,2,,,,,,,,,,,,,,,53,144
M25/5240L,06/01/2023 00:00:00,16:29:00,65,113,17,12,3,,,,,,,,,,,,,,,52,145
M25/5240L,06/01/2023 00:00:00,16:44:00,66,116,22,17,3,,,,,,,,,,,,,,,51,158
M25/5240L,06/01/2023 00:00:00,16:59:00,67,126,26,6,1,,,,,,,,,,,,,,,50,159
M25/5240L,06/01/2023 00:00:00,17:14:00,68,120,27,9,2,,,,,,,,,,,,,,,53,158
M25/5240L,06/01/2023 00:00:00,17:29:00,69,126,19,7,1,,,,,,,,,,,,,,,52,153
M25/5240L,06/01/2023 00:00:00,17:44:00,70,143,20,4,1,,,,,,,,,,,,,,,53,168
M25/5240L,06/01/2023 00:00:00,17:59:00,71,109,22,6,1,,,,,,,,,,,,,,,53,138
M25/5240L,06/01/2023 00:00:00,18:14:00,72,87,7,4,2,,,,,,,,,,,,,,,56,100
M25/5240L,06/01/2023 00:00:00,18:29:00,73,100,16,2,2,,,,,,,,,,,,,,,52,120
M25/5240L,06/01/2023 00:00:00,18:44:00,74,86,8,3,3,,,,,,,,,,,,,,,54,100
M25/5240L,06/01/2023 00:00:00,18:59:00,75,72,19,3,2,,,,,,,,,,,,,,,53,96
M25/5240L,06/01/2023 00:00:00,19:14:00,76,75,16,9,1,,,,,,,,,,,,,,,56,101
M25/5240L,06/01/2023 00:00:00,19:29:00,77,78,7,6,3,,,,,,,,,,,,,,,53,94
M25/5240L,06/01/2023 00:00:00,19:44:00,78,58,5,2,1,,,,,,,,,,,,,,,56,66
M25/5240L,06/01/2023 00:00:00,19:59:00,79,52,6,0,3,,,,,,,,,,,,,,,55,61
M25/5240L,06/01/2023 00:00:00,20:14:00,80,59,2,5,2,,,,,,,,,,,,,,,54,68
M25/5240L,06/01/2023 00:00:00,20:29:00,81,40,3,2,1,,,,,,,,,,,,,,,56,46
M25/5240L,06/01/2023 00:00:00,20:44:00,82,40,7,2,3,,,,,,,,,,,,,,,55,52
M25/5240L,06/01/2023 00:00:00,20:59:00,83,38,4,5,0,,,,,,,,,,,,,,,56,47
M25/5240L,06/01/2023 00:00:00,21:14:00,84,27,6,1,1,,,,,,,,,,,,,,,58,35
M25/5240L,06/01/2023 00:00:00,21:29:00,85,54,10,1,2,,,,,,,,,,,,,,,55,67
M25/5240L,06/01/2023 00:00:00,21:44:00,86,36,5,2,0,,,,,,,,,,,,,,,55,43
M25/5240L,06/01/2023 00:00:00,21:59:00,87,33,5,4,0,,,,,,,,,,,,,,,53,42
M25/5240L,06/01/2023 00:00:00,22:14:00,88,26,4,1,2,,,,,,,,,,,,,,,60,33
M25/5240L,06/01/2023 00:00:00,22:29:00,89,27,3,1,3,,,,,,,,,,,,,,,57,34
M25/5240L,06/01/2023 00:00:00,22:44:00,90,20,1,2,2,,,,,,,,,,,,,,,57,25
M25/5240L,06/01/2023 00:00:00,22:59:00,91,23,3,3,1,,,,,,,,,,,,,,,52,30
M25/5240L,06/01/2023 00:00:00,23:14:00,92,17,4,2,1,,,,,,,,,,,,,,,57,24
M25/5240L,06/01/2023 00:00:00,23:29:00,93,32,4,0,2,,,,,,,,,,,,,,,57,38
M25/5240L,06/01/2023 00:00:00,23:44:00,94,40,3,1,0,,,,,,,,,,,,,,,57,44
M25/5240L,06/01/2023 00:00:00,23:59:00,95,36,3,1,2,,,,,,,,,,,,,,,56,42
M25/5240L,07/01/2023 00:00:00,00:14:00,0,33,3,1,0,,,,,,,,,,,,,,,55,37
M25/5240L,07/01/2023 00:00:00,00:29:00,1,24,4,1,4,,,,,,,,,,,,,,,56,33
M25/5240L,07/01/2023 00:00:00,00:44:00,2,19,2,1,2,,,,,,,,,,,,,,,54,24
M25/5240L,07/01/2023 00:00:00,00:59:00,3,20,4,3,0,,,,,,,,,,,,,,,58,27
M25/5240L,07/01/2023 00:00:00,01:14:00,4,7,2,0,0,,,,,,,,,,,,,,,55,9
M25/5240L,07/01/2023 00:00:00,01:29:00,5,6,0,1,1,,,,,,,,,,,,,,,56,8
M25/5240L,07/01/2023 00:00:00,01:44:00,6,8,0,1,4,,,,,,,,,,,,,,,50,13
M25/5240L,07/01/2023 00:00:00,01:59:00,7,8,0,1,0,,,,,,,,,,,,,,,51,9
M25/5240L,07/01/2023 00:00:00,02:14:00,8,6,1,0,0,,,,,,,,,,,,,,,59,7
M25/5240L,07/01/2023 00:00:00,02:29:00,9,6,0,1,1,,,,,,,,,,,,,,,51,8
M25/5240L,07/01/2023 00:00:00,02:44:00,10,5,0,1,0,,,,,,,,,,,,,,,54,6
M25/5240L,07/01/2023 00:00:00,02:59:00,11,4,1,1,1,,,,,,,,,,,,,,,58,7
M25/5240L,07/01/2023 00:00:00,03:14:00,12,6,0,0,1,,,,,,,,,,,,,,,58,7
M25/5240L,07/01/2023 00:00:00,03:29:00,13,5,0,0,1,,,,,,,,,,,,,,,61,6
M25/5240L,07/01/2023 00:00:00,03:44:00,14,3,0,0,0,,,,,,,,,,,,,,,62,3
M25/5240L,07/01/2023 00:00:00,03:59:00,15,7,0,2,1,,,,,,,,,,,,,,,54,10
M25/5240L,07/01/2023 00:00:00,04:14:00,16,8,0,1,1,,,,,,,,,,,,,,,55,10
M25/5240L,07/01/2023 00:00:00,04:29:00,17,7,0,0,1,,,,,,,,,,,,,,,50,8
M25/5240L,07/01/2023 00:00:00,04:44:00,18,10,0,2,1,,,,,,,,,,,,,,,52,13
M25/5240L,07/01/2023 00:00:00,04:59:00,19,5,0,2,1,,,,,,,,,,,,,,,60,8
M25/5240L,07/01/2023 00:00:00,05:14:00,20,3,2,0,0,,,,,,,,,,,,,,,66,5
M25/5240L,07/01/2023 00:00:00,05:29:00,21,8,2,1,2,,,,,,,,,,,,,,,58,13
